Dim1,Dim2,Year,Country,Region
0.450149709,-0.226700803,1996,KZK,Asia
0.550848215,0.715651024,1997,KZK,Asia
0.020855235,0.472894447,1998,KZK,Asia
0.668375005,0.758448282,1999,KZK,Asia
0.596198515,0.597369264,2000,KZK,Asia
0.314563879,0.49177284,2001,KZK,Asia
0.311997238,0.311754774,2002,KZK,Asia
0.179286198,-0.31700053,2003,KZK,Asia
-0.059809788,-0.929691977,2004,KZK,Asia
-0.256131819,-1.57490932,2005,KZK,Asia
-0.25964588,-1.107020063,2006,KZK,Asia
-0.099188362,-0.894191009,2007,KZK,Asia
-0.21708119,-1.320647411,2008,KZK,Asia
-0.264804477,-0.184789601,2009,KZK,Asia
-0.362593946,0.414180416,2010,KZK,Asia
-0.182954307,-0.672130879,2011,KZK,Asia
-0.035244043,-1.110261323,2012,KZK,Asia
-0.515746571,-0.732171942,2013,KZK,Asia
0.004712492,0.738251963,2014,KZK,Asia
-0.492968931,0.584621762,2015,KZK,Asia
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-1.289221666,-1.159939783,1971,CHN,Asia
-0.791121974,0.339475043,1972,CHN,Asia
-0.733053278,-0.382434208,1973,CHN,Asia
-1.483734626,0.366407395,1974,CHN,Asia
-0.268696441,1.112672682,1975,CHN,Asia
-1.441334738,-0.488694964,1976,CHN,Asia
-0.67609844,-0.678781835,1977,CHN,Asia
-0.373370315,-0.110443258,1978,CHN,Asia
-0.174221213,-0.100780363,1979,CHN,Asia
-0.078274584,-0.15464471,1980,CHN,Asia
0.024630683,-0.057069274,1981,CHN,Asia
0.206208787,0.096721329,1982,CHN,Asia
0.13588861,-0.035648145,1983,CHN,Asia
0.206168546,0.152549373,1984,CHN,Asia
0.076925189,-0.169114226,1985,CHN,Asia
0.005494119,-0.551875448,1986,CHN,Asia
0.256501104,-1.105395427,1987,CHN,Asia
0.146504491,-0.995185366,1988,CHN,Asia
-0.141850774,-0.77874511,1989,CHN,Asia
0.084106704,-1.422529711,1990,CHN,Asia
-1.594605856,1.395392026,1991,CHN,Asia
0.057198141,-2.685939174,1992,CHN,Asia
-1.764225928,-0.781849566,1993,CHN,Asia
-2.114825378,0.266859695,1994,CHN,Asia
-1.429283747,0.794408295,1995,CHN,Asia
-1.396752886,0.022263371,1996,CHN,Asia
-0.751105154,1.194040618,1997,CHN,Asia
-1.865340342,1.524952899,1998,CHN,Asia
-0.093908766,1.403381068,1999,CHN,Asia
-0.16506534,1.005320519,2000,CHN,Asia
-0.077958152,1.132342876,2001,CHN,Asia
-0.590687889,0.465643309,2002,CHN,Asia
-1.344283767,-2.139664173,2003,CHN,Asia
-0.957334627,-1.74136151,2004,CHN,Asia
-0.726535053,-1.419275768,2005,CHN,Asia
-0.898576443,-1.526990278,2006,CHN,Asia
-0.650201273,-1.580487562,2007,CHN,Asia
-0.857239585,-1.516147843,2008,CHN,Asia
-1.052957981,0.678386611,2009,CHN,Asia
-1.239528286,1.404346718,2010,CHN,Asia
-0.103581547,-1.956662198,2011,CHN,Asia
-0.397023448,-2.221695015,2012,CHN,Asia
-0.311714171,-1.62992424,2013,CHN,Asia
-0.256127815,1.717391151,2014,CHN,Asia
-0.308067216,2.344118784,2015,CHN,Asia
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-1.492965827,0.987668547,1961,MON,Asia
-2.268025426,0.905624048,1962,MON,Asia
-1.551858539,1.970012301,1963,MON,Asia
-2.020514029,-1.040604356,1965,MON,Asia
-1.616523933,-1.478842402,1966,MON,Asia
-0.757537952,-1.047266649,1967,MON,Asia
-2.059648057,-1.264123237,1968,MON,Asia
-1.698851744,-1.406270529,1969,MON,Asia
-1.530780447,-1.411642312,1970,MON,Asia
-1.779379421,-1.614558653,1971,MON,Asia
-2.124458061,-1.361280015,1972,MON,Asia
-2.120281422,-1.444564584,1973,MON,Asia
-1.549082431,-1.760700627,1974,MON,Asia
-1.992330103,1.304142209,1975,MON,Asia
-1.898970231,-1.310436916,1976,MON,Asia
-2.198117459,-1.226120046,1977,MON,Asia
-2.237935633,-1.061705533,1978,MON,Asia
-2.125593058,-1.373345646,1979,MON,Asia
-2.22372053,-1.728568115,1980,MON,Asia
-2.215291642,-2.241319437,1981,MON,Asia
-1.765286578,-1.11776891,1982,MON,Asia
-2.352670144,-1.455583251,1983,MON,Asia
-2.167121071,-1.560995988,1984,MON,Asia
-2.272521156,-1.172311383,1985,MON,Asia
-1.500514052,-1.254784122,1986,MON,Asia
-0.861526824,-0.964609668,1987,MON,Asia
-0.9589786,-0.976955087,1988,MON,Asia
-0.964645354,-0.543732623,1989,MON,Asia
-0.638666183,-0.589629794,1990,MON,Asia
0.00597196,-0.072180191,1991,MON,Asia
-0.833981968,0.493007002,1992,MON,Asia
2.453459085,-0.423391036,1993,MON,Asia
-0.523855794,-0.112725075,1994,MON,Asia
-0.627449785,-0.983002654,1995,MON,Asia
0.11540285,0.522493881,1996,MON,Asia
-0.158802852,-0.059748901,1997,MON,Asia
-0.0840665,-0.329775165,1998,MON,Asia
-0.635842083,-0.86321803,1999,MON,Asia
-0.506171131,-0.540824756,2000,MON,Asia
-0.870189601,-0.899324503,2001,MON,Asia
-0.612749162,-0.550090399,2002,MON,Asia
-0.476260975,0.361260498,2003,MON,Asia
-0.47791181,0.291321124,2004,MON,Asia
-0.769512572,0.09302896,2005,MON,Asia
-0.638118523,0.139667848,2006,MON,Asia
-0.475791781,0.380236819,2007,MON,Asia
-0.41385566,0.253077321,2008,MON,Asia
-0.290649421,0.081116721,2009,MON,Asia
-0.174726318,-0.101513742,2010,MON,Asia
-0.254337277,0.198793515,2011,MON,Asia
-0.107822528,0.197623676,2012,MON,Asia
-0.577168362,0.26124066,2013,MON,Asia
-0.630498305,-0.218324851,2014,MON,Asia
-0.571125939,-0.381926132,2015,MON,Asia
-0.333555969,-0.361315155,1946,TAW,Asia
-0.249010111,0.049111069,1947,TAW,Asia
0.381761885,-0.001983576,1948,TAW,Asia
0.695530258,1.27179222,1949,TAW,Asia
0.490813656,0.828183444,1950,TAW,Asia
0.528326977,0.291835426,1951,TAW,Asia
0.425794269,0.080218138,1952,TAW,Asia
0.104916938,-0.2876996,1953,TAW,Asia
0.302359557,-0.333666848,1954,TAW,Asia
0.178579708,2.673654104,1955,TAW,Asia
1.094774151,0.615723664,1956,TAW,Asia
0.441364084,-1.092282063,1957,TAW,Asia
1.094207876,0.0347282,1958,TAW,Asia
0.866389953,-0.517463161,1959,TAW,Asia
0.831821541,0.408415786,1960,TAW,Asia
1.224928574,-0.081977769,1961,TAW,Asia
0.391511753,0.428446633,1962,TAW,Asia
0.667836016,0.019519938,1963,TAW,Asia
0.819315174,0.345328716,1965,TAW,Asia
1.013435307,0.090677383,1966,TAW,Asia
0.528902501,-0.051441806,1967,TAW,Asia
1.052591497,0.196950651,1968,TAW,Asia
0.30812531,-0.222892431,1969,TAW,Asia
0.512700096,0.077053063,1970,TAW,Asia
0.449755012,1.132153611,1971,TAW,Asia
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-1.806402473,-0.258314945,1991,PRK,Asia
-1.236646742,-1.579959431,1992,PRK,Asia
-2.058470721,-0.748068283,1993,PRK,Asia
-1.651315165,-2.300824619,1994,PRK,Asia
-1.65709947,1.056966691,1995,PRK,Asia
-2.131365618,0.46504853,1996,PRK,Asia
-1.776146414,0.682764399,1997,PRK,Asia
-2.457957043,0.552856674,1998,PRK,Asia
-1.154629502,1.338403557,1999,PRK,Asia
-1.084671797,0.912678957,2000,PRK,Asia
-1.473815141,1.17330749,2001,PRK,Asia
-1.687664188,0.580935763,2002,PRK,Asia
-1.517815763,-2.120720602,2003,PRK,Asia
-1.850288079,-1.44932626,2004,PRK,Asia
-1.159422189,-2.22295638,2005,PRK,Asia
-1.568949779,-0.149660853,2006,PRK,Asia
-2.241725649,0.464463787,2007,PRK,Asia
-2.110372565,0.583881005,2008,PRK,Asia
-2.531802244,1.238851473,2009,PRK,Asia
-2.784083651,1.986333115,2010,PRK,Asia
-0.664841437,-3.88926592,2011,PRK,Asia
-1.508840041,-2.490412804,2012,PRK,Asia
-1.703183598,-2.917966353,2013,PRK,Asia
-1.506184295,2.252082968,2014,PRK,Asia
-0.895034067,3.233133177,2015,PRK,Asia
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-0.570303918,1.328972088,1991,ROK,Asia
0.720077995,-0.625608159,1992,ROK,Asia
0.745198498,-0.496136501,1993,ROK,Asia
0.452770643,-0.763656015,1994,ROK,Asia
0.459631758,0.072039078,1995,ROK,Asia
0.442045457,-0.543623904,1996,ROK,Asia
0.724324995,0.635827485,1997,ROK,Asia
0.715738671,0.131480238,1998,ROK,Asia
0.729732128,0.373549415,1999,ROK,Asia
0.820390196,0.572839478,2000,ROK,Asia
0.857769182,0.399530366,2001,ROK,Asia
0.812659848,-0.315005557,2002,ROK,Asia
0.862657608,-0.221647683,2003,ROK,Asia
0.887426464,-0.155189254,2004,ROK,Asia
0.658677286,-0.844897487,2005,ROK,Asia
0.762136796,-0.182925546,2006,ROK,Asia
0.651987397,-0.340189222,2007,ROK,Asia
0.82352105,-0.033204557,2008,ROK,Asia
0.895751606,0.144247442,2009,ROK,Asia
0.752249066,0.346470953,2010,ROK,Asia
0.84523168,0.285187087,2011,ROK,Asia
0.941250504,0.157850512,2012,ROK,Asia
1.056012524,-0.236834487,2013,ROK,Asia
1.002387953,0.36428307,2014,ROK,Asia
1.170579202,0.634298588,2015,ROK,Asia
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.386972588,0.361973136,1956,JPN,Asia
-0.048816878,-0.32346717,1957,JPN,Asia
0.528276584,0.228750366,1958,JPN,Asia
0.087515957,0.633185143,1959,JPN,Asia
0.707704596,0.562673905,1960,JPN,Asia
0.695901819,-0.126510808,1961,JPN,Asia
1.348542991,-0.349048751,1962,JPN,Asia
1.135378062,-0.372549194,1963,JPN,Asia
0.850606366,-0.11871256,1965,JPN,Asia
0.990469805,-0.102413964,1966,JPN,Asia
1.017567525,-0.26052178,1967,JPN,Asia
1.506675197,0.193254651,1968,JPN,Asia
0.745424584,-0.467557151,1969,JPN,Asia
0.915273232,-0.379280893,1970,JPN,Asia
0.778545894,0.080731315,1971,JPN,Asia
0.906841698,-0.664505885,1972,JPN,Asia
1.12779549,-0.282611979,1973,JPN,Asia
0.985589319,-0.223607854,1974,JPN,Asia
0.979042392,0.512304141,1975,JPN,Asia
0.931179912,-0.838694002,1976,JPN,Asia
0.898239784,-0.477752909,1977,JPN,Asia
0.865896508,-0.379156701,1978,JPN,Asia
1.16090694,-0.584845592,1979,JPN,Asia
1.369013165,-0.383171845,1980,JPN,Asia
1.640578118,-0.504911845,1981,JPN,Asia
1.123226281,-0.550024751,1982,JPN,Asia
1.123313285,-0.59893028,1983,JPN,Asia
1.432321461,-0.595397099,1984,JPN,Asia
1.216827748,-0.541894868,1985,JPN,Asia
1.406475252,-0.303993733,1986,JPN,Asia
1.555355717,-0.136443483,1987,JPN,Asia
1.573318448,-0.296699561,1988,JPN,Asia
1.731961207,-0.125391853,1989,JPN,Asia
1.880960798,-0.326323899,1990,JPN,Asia
0.218319687,1.516803544,1991,JPN,Asia
1.161366228,-0.549518483,1992,JPN,Asia
1.091524346,0.469659867,1993,JPN,Asia
1.272811094,0.659523318,1994,JPN,Asia
0.908676055,-0.332420524,1995,JPN,Asia
1.063224139,-0.039503789,1996,JPN,Asia
1.144934608,-0.640438667,1997,JPN,Asia
0.853201779,0.010250322,1998,JPN,Asia
0.80640869,-0.192130377,1999,JPN,Asia
0.692838382,-0.172242038,2000,JPN,Asia
0.786358542,-0.08073126,2001,JPN,Asia
0.961320155,0.168987264,2002,JPN,Asia
0.950567839,0.19540231,2003,JPN,Asia
0.923735442,0.086848824,2004,JPN,Asia
0.764348532,0.041135556,2005,JPN,Asia
1.056551708,0.263503738,2006,JPN,Asia
0.733475808,-0.027321217,2007,JPN,Asia
0.729619827,0.113129656,2008,JPN,Asia
0.800295079,-0.279448259,2009,JPN,Asia
0.859116459,0.061643019,2010,JPN,Asia
0.803114459,0.30368639,2011,JPN,Asia
0.804064171,0.141307598,2012,JPN,Asia
1.060169397,0.253979399,2013,JPN,Asia
1.143597414,0.103079287,2014,JPN,Asia
1.068808038,-0.122984013,2015,JPN,Asia
-0.465385912,0.546220502,1946,IND,Asia
-1.235360438,0.170138314,1947,IND,Asia
-0.235210601,0.179260023,1948,IND,Asia
-0.35144159,0.122808178,1949,IND,Asia
-0.770325335,0.171925146,1950,IND,Asia
-0.22832064,-0.514153623,1951,IND,Asia
-0.934669102,0.067904177,1952,IND,Asia
-0.441509195,-0.74310177,1953,IND,Asia
-1.011664037,-0.057871423,1954,IND,Asia
-0.476519387,-0.908284681,1955,IND,Asia
-0.981262867,-0.113669057,1956,IND,Asia
-0.037343976,0.864153568,1957,IND,Asia
-1.719550197,-0.460311786,1958,IND,Asia
-1.480902567,1.216024835,1959,IND,Asia
-1.458573693,0.06730097,1960,IND,Asia
-0.748487163,0.079599253,1961,IND,Asia
0.217062424,-0.306496971,1962,IND,Asia
-1.86263593,-1.123035733,1963,IND,Asia
-0.186550854,0.218551069,1965,IND,Asia
-0.516113812,-0.004617073,1966,IND,Asia
-0.628881147,-0.243965349,1967,IND,Asia
-0.643008114,0.564165573,1968,IND,Asia
-0.515837736,-0.132510589,1969,IND,Asia
-1.256772527,0.854273167,1970,IND,Asia
-1.052717611,-0.134333855,1971,IND,Asia
-0.402909597,0.245619009,1972,IND,Asia
-0.339288204,-0.061851993,1973,IND,Asia
-2.357425415,1.793329135,1974,IND,Asia
-0.257769786,0.061149699,1975,IND,Asia
-0.671670822,0.005828869,1976,IND,Asia
-0.719638421,0.452595553,1977,IND,Asia
-0.166809741,0.189429003,1978,IND,Asia
-0.340524091,0.003431146,1979,IND,Asia
-0.799821241,0.097031167,1980,IND,Asia
-0.392030609,-0.488346107,1981,IND,Asia
-0.614920513,-0.058575192,1982,IND,Asia
-0.433766989,-0.312100013,1983,IND,Asia
-0.428619189,-0.255795414,1984,IND,Asia
-0.741511009,-0.274689722,1985,IND,Asia
-0.882132037,-0.686747685,1986,IND,Asia
-0.639335453,-2.056815652,1987,IND,Asia
-0.31408814,-1.525922458,1988,IND,Asia
-1.191832173,-1.19781354,1989,IND,Asia
-0.702607239,-2.006002052,1990,IND,Asia
-1.532007633,1.084330992,1991,IND,Asia
-0.37117764,-1.054887151,1992,IND,Asia
-1.998469904,0.502846681,1993,IND,Asia
-0.969369205,-1.766016368,1994,IND,Asia
-1.454368882,1.100771213,1995,IND,Asia
-1.658974931,1.234840279,1996,IND,Asia
-0.49993323,1.559931931,1997,IND,Asia
-1.432945013,0.812234096,1998,IND,Asia
-0.162173367,1.50874919,1999,IND,Asia
-0.179064765,1.474418383,2000,IND,Asia
-0.124296552,1.64207102,2001,IND,Asia
0.01063754,0.680516443,2002,IND,Asia
-0.240016716,-0.763446807,2003,IND,Asia
-0.838333654,0.406397364,2004,IND,Asia
-0.028522042,-1.455556294,2005,IND,Asia
-0.493213455,-0.705592032,2006,IND,Asia
-0.420821918,-0.516350665,2007,IND,Asia
-0.71058478,0.311143357,2008,IND,Asia
-0.897787084,1.037817727,2009,IND,Asia
-0.567399968,0.857488378,2010,IND,Asia
0.024554146,-1.417515812,2011,IND,Asia
-0.548051426,-1.552244794,2012,IND,Asia
-0.317664749,-1.770425729,2013,IND,Asia
-0.226986233,1.445823758,2014,IND,Asia
-0.090984208,1.957572797,2015,IND,Asia
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-1.363411582,0.179125343,1971,BHU,Asia
0.199869233,0.464211575,1972,BHU,Asia
0.021533739,0.71116772,1973,BHU,Asia
-1.401230821,0.936562395,1974,BHU,Asia
-0.094716049,0.150449756,1975,BHU,Asia
-0.418725878,-0.046079083,1976,BHU,Asia
-0.710149976,0.343889775,1977,BHU,Asia
-0.471833759,0.367766804,1978,BHU,Asia
-0.194992087,0.041596329,1979,BHU,Asia
-0.461087706,0.293299905,1980,BHU,Asia
-0.740116502,0.288597972,1981,BHU,Asia
-0.465097423,0.527463529,1982,BHU,Asia
-0.37683723,0.752211772,1983,BHU,Asia
-0.367720838,0.646339782,1984,BHU,Asia
-0.519945534,0.693061431,1985,BHU,Asia
-0.615517006,0.228093539,1986,BHU,Asia
-0.849586499,-0.625449175,1987,BHU,Asia
-0.156725898,-0.458976698,1988,BHU,Asia
-0.722560798,-0.351427373,1989,BHU,Asia
-0.617145834,-1.341074104,1990,BHU,Asia
-1.284180787,0.596614699,1991,BHU,Asia
-0.624773809,-0.111127288,1992,BHU,Asia
-0.483586972,-0.94517572,1993,BHU,Asia
-0.794143903,-0.202786366,1994,BHU,Asia
-0.62860162,0.333388932,1995,BHU,Asia
-0.441426554,0.076336713,1996,BHU,Asia
-0.755798127,-0.301609495,1997,BHU,Asia
-0.992562382,0.172829362,1998,BHU,Asia
-0.408271521,0.843742196,1999,BHU,Asia
-0.623358919,0.777080792,2000,BHU,Asia
-0.570269834,0.75518166,2001,BHU,Asia
-0.587877026,-0.141238559,2002,BHU,Asia
-0.218639434,0.23414372,2003,BHU,Asia
-0.823432012,-0.09917481,2004,BHU,Asia
-0.387880994,-0.681557184,2005,BHU,Asia
-0.58206387,-0.245909352,2006,BHU,Asia
-0.489299256,0.103942087,2007,BHU,Asia
-0.625371529,0.32936754,2008,BHU,Asia
-0.658725989,0.436400619,2009,BHU,Asia
-0.404250821,0.085707857,2010,BHU,Asia
-0.390234348,-0.616028469,2011,BHU,Asia
-0.318662962,-0.794832449,2012,BHU,Asia
-0.574770532,-0.546637939,2013,BHU,Asia
-0.599630371,0.153665009,2014,BHU,Asia
-0.18446145,0.84757844,2015,BHU,Asia
,,,,
-0.265714446,0.917007053,1947,PAK,Asia
-0.44817805,0.798791244,1948,PAK,Asia
-0.097430812,1.341429215,1949,PAK,Asia
-0.303711526,0.398261477,1950,PAK,Asia
-0.899403736,0.251560015,1951,PAK,Asia
-0.728849542,0.142938659,1952,PAK,Asia
-1.291691019,-0.336869328,1953,PAK,Asia
0.29533344,1.204050657,1954,PAK,Asia
-0.491134498,0.881434661,1955,PAK,Asia
0.161869329,0.528620877,1956,PAK,Asia
0.536236264,0.107636999,1957,PAK,Asia
0.818707548,0.420121958,1958,PAK,Asia
0.19406377,-0.821433748,1959,PAK,Asia
-0.270298642,0.600208606,1960,PAK,Asia
0.063978149,0.091508985,1961,PAK,Asia
-0.006386318,-0.889683282,1962,PAK,Asia
-0.247530436,-0.960919211,1963,PAK,Asia
-0.967911743,-0.011719789,1965,PAK,Asia
-0.792267872,0.254780991,1966,PAK,Asia
-1.317386373,0.118268464,1967,PAK,Asia
-0.749705019,0.453866661,1968,PAK,Asia
-0.797488031,0.147819017,1969,PAK,Asia
-1.393204837,0.985449182,1970,PAK,Asia
-0.717500454,0.061957333,1971,PAK,Asia
-0.232851022,0.071047697,1972,PAK,Asia
-0.759019454,0.056473718,1973,PAK,Asia
-0.501069206,0.300038441,1974,PAK,Asia
-0.181742754,0.135615201,1975,PAK,Asia
-0.649982985,0.117145696,1976,PAK,Asia
-0.128704428,0.259526412,1977,PAK,Asia
-0.54226666,0.364314737,1978,PAK,Asia
-0.328213862,0.846786868,1979,PAK,Asia
-0.165179327,0.443851641,1980,PAK,Asia
-0.599019783,0.770629937,1981,PAK,Asia
-0.288805916,1.332834213,1982,PAK,Asia
-0.3887228,0.89690782,1983,PAK,Asia
-0.389712631,1.383135516,1984,PAK,Asia
-0.641153278,1.538119531,1985,PAK,Asia
-0.970695759,0.597949717,1986,PAK,Asia
-1.072842525,-0.041409472,1987,PAK,Asia
-1.142198118,-0.147206269,1988,PAK,Asia
-1.57013637,-0.387909692,1989,PAK,Asia
-0.220102529,-1.299293945,1990,PAK,Asia
-1.253892216,-0.519596633,1991,PAK,Asia
-1.289829647,-0.329655028,1992,PAK,Asia
-0.804871927,-1.028909404,1993,PAK,Asia
-1.030216442,-0.095465586,1994,PAK,Asia
-1.042584108,0.801367423,1995,PAK,Asia
-1.233223753,-0.404148784,1996,PAK,Asia
-0.475431356,0.982410748,1997,PAK,Asia
-1.650828177,0.990967092,1998,PAK,Asia
-0.178815013,1.284981785,1999,PAK,Asia
-0.408249489,1.269267942,2000,PAK,Asia
-0.388067922,1.396115243,2001,PAK,Asia
-0.212144699,0.803615337,2002,PAK,Asia
-0.776368455,-1.628015464,2003,PAK,Asia
-1.177494417,-0.376073103,2004,PAK,Asia
-0.404486779,-2.131611109,2005,PAK,Asia
-0.548169771,-1.052898986,2006,PAK,Asia
-0.579296334,-1.250443268,2007,PAK,Asia
-0.871133223,-0.125823893,2008,PAK,Asia
-0.952803349,0.590566805,2009,PAK,Asia
-1.351783532,1.769923907,2010,PAK,Asia
-0.215116455,-1.731443914,2011,PAK,Asia
-1.163674211,-1.065707585,2012,PAK,Asia
-0.309815476,-1.430297383,2013,PAK,Asia
-0.273088798,1.118062774,2014,PAK,Asia
-0.165853481,1.984096202,2015,PAK,Asia
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-0.821876279,0.536298865,1974,BNG,Asia
-0.500761439,-0.584763835,1975,BNG,Asia
-0.5039506,0.709088246,1976,BNG,Asia
-0.287303306,0.61170163,1977,BNG,Asia
-0.319058322,0.712988585,1978,BNG,Asia
-0.332116931,0.892364752,1979,BNG,Asia
-0.770640014,0.777119661,1980,BNG,Asia
-0.299606087,0.341316947,1981,BNG,Asia
-0.338867963,0.868816303,1982,BNG,Asia
-0.365479289,1.353449715,1983,BNG,Asia
-0.458006729,1.651795281,1984,BNG,Asia
-0.719333267,1.692372548,1985,BNG,Asia
-0.837674349,0.686725178,1986,BNG,Asia
-1.105836897,0.065182036,1987,BNG,Asia
-1.099199502,0.246779603,1988,BNG,Asia
-1.069750526,-0.010793485,1989,BNG,Asia
-1.30642121,-0.159826607,1990,BNG,Asia
-1.32890312,-0.425063336,1991,BNG,Asia
-1.267838028,-0.203111171,1992,BNG,Asia
-0.38454086,-0.881294566,1993,BNG,Asia
-0.905061368,-0.160169942,1994,BNG,Asia
-0.965193381,0.101356802,1995,BNG,Asia
-1.017200124,-0.547746563,1996,BNG,Asia
-0.988987518,-0.212645203,1997,BNG,Asia
-0.823745718,-0.178256693,1998,BNG,Asia
-1.109700059,-0.084057975,1999,BNG,Asia
-1.19637929,-0.126706064,2000,BNG,Asia
-0.72620984,0.14674385,2001,BNG,Asia
-1.114697186,0.219070206,2002,BNG,Asia
-1.230853173,-0.211195249,2003,BNG,Asia
-1.351142152,-0.379305826,2004,BNG,Asia
-1.168677315,-0.571815923,2005,BNG,Asia
-1.082232284,-0.576468657,2006,BNG,Asia
-1.186910233,-0.392494043,2007,BNG,Asia
-1.007035603,0.198045173,2008,BNG,Asia
-1.261134575,-0.356338574,2009,BNG,Asia
-1.220680582,-0.480633481,2010,BNG,Asia
-1.028733936,-0.565753091,2011,BNG,Asia
-0.795875658,-0.608690436,2012,BNG,Asia
-1.415522589,-0.158732188,2013,BNG,Asia
-1.221314557,0.035578392,2014,BNG,Asia
-1.198251555,0.066604235,2015,BNG,Asia
,,,,
,,,,
-0.43384491,0.47098644,1948,MYA,Asia
0.243898526,1.307822229,1949,MYA,Asia
-0.74767275,0.346837483,1950,MYA,Asia
-1.48827602,-0.000616969,1951,MYA,Asia
-0.842323857,-0.137209005,1952,MYA,Asia
-0.993016096,-0.861788097,1953,MYA,Asia
-1.31712076,-0.038679645,1954,MYA,Asia
-0.338440784,-0.394775922,1955,MYA,Asia
-0.815895798,0.222280518,1956,MYA,Asia
-0.274567157,0.856423741,1957,MYA,Asia
-1.367497819,-0.390400229,1958,MYA,Asia
-0.814228361,0.411970975,1959,MYA,Asia
-0.87259157,0.137860444,1960,MYA,Asia
-0.624772559,0.052561425,1961,MYA,Asia
-0.244803369,0.423524761,1962,MYA,Asia
-0.465397895,0.079836175,1963,MYA,Asia
-0.371709377,-0.545674684,1965,MYA,Asia
-0.631177394,0.227356842,1966,MYA,Asia
-0.2393774,-0.108705565,1967,MYA,Asia
-0.38709229,-0.377262691,1968,MYA,Asia
-0.226452748,-0.104722641,1969,MYA,Asia
-0.013466438,0.259903808,1970,MYA,Asia
-0.310780292,-0.116807797,1971,MYA,Asia
-0.231813281,0.078972344,1972,MYA,Asia
-0.086466963,0.59902201,1973,MYA,Asia
-0.018235938,0.231317542,1974,MYA,Asia
-0.150474837,-0.175678867,1975,MYA,Asia
-0.643652334,0.215603001,1976,MYA,Asia
-0.623799862,-0.260312784,1977,MYA,Asia
0.181203971,0.750820532,1978,MYA,Asia
0.445036232,0.716247294,1979,MYA,Asia
0.397507619,0.676218626,1980,MYA,Asia
0.274501493,0.238812035,1981,MYA,Asia
0.360957013,0.342351472,1982,MYA,Asia
0.203828842,0.34711684,1983,MYA,Asia
0.163577613,0.294000412,1984,MYA,Asia
-0.099697285,0.230938943,1985,MYA,Asia
0.046171978,0.160599071,1986,MYA,Asia
-0.218656264,-0.093836614,1987,MYA,Asia
-0.493242014,0.022055993,1988,MYA,Asia
-1.109123218,-0.222231784,1989,MYA,Asia
-0.275482555,-0.037334612,1990,MYA,Asia
-0.594994102,0.234057524,1991,MYA,Asia
-0.331652013,-1.838814478,1992,MYA,Asia
-1.618065197,-0.136651214,1993,MYA,Asia
-0.499086122,-0.269759685,1994,MYA,Asia
-1.560029932,0.660533008,1995,MYA,Asia
-1.811217345,0.604933117,1996,MYA,Asia
-1.021081818,0.992833639,1997,MYA,Asia
-1.215858723,-0.007501509,1998,MYA,Asia
-0.81025996,1.316309785,1999,MYA,Asia
-0.831959834,1.273022959,2000,MYA,Asia
-1.170632068,1.140707265,2001,MYA,Asia
-1.224673492,0.743512516,2002,MYA,Asia
-1.975030192,-1.255559158,2003,MYA,Asia
-1.499938344,-0.723880831,2004,MYA,Asia
-0.878946416,-1.248468252,2005,MYA,Asia
